,q1(theta)
181,2.6180339603380443
182,2.6180339603380443
183,2.6180339603380443
184,2.6180339603380443
185,2.6180339603380443
186,2.6180339603380443
187,2.6180339603380443
188,2.6180339603380443
189,2.6180339603380443
190,2.6180339603380443
191,2.6180339603380443
192,2.6180339603380443
193,2.6180339603380443
194,2.6180339603380443
195,2.6180339603380443
196,2.6180339603380443
197,2.6180339603380443
198,2.6180339603380443
199,2.6180339603380443
200,2.6180339603380443
201,2.6180339603380443
202,2.6180339603380443
203,2.6180339603380443
204,2.6180339603380443
205,2.6180339603380443
206,2.6180339603380443
207,2.6180339603380443
208,2.6180339603380443
209,2.6180339603380443
210,2.6180339603380443
211,2.6180339603380443
212,2.6180339603380443
213,2.6180339603380443
214,2.6180339603380443
215,2.6180339603380443
216,2.6180339603380443
217,2.6180339603380443
218,2.6180339603380443
219,2.6180339603380443
220,2.6180339603380443
221,2.6180339603380443
222,2.6180339603380443
223,2.6180339603380443
224,2.6180339603380443
225,2.6180339603380443
226,2.6180339603380443
227,2.6180339603380443
228,2.6180339603380443
229,2.6180339603380443
230,2.6180339603380443
231,2.6180339603380443
232,2.6180339603380443
233,2.6180339603380443
234,2.6180339603380443
235,2.6180339603380443
236,2.6180339603380443
237,2.6180339603380443
238,2.6180339603380443
239,2.6180339603380443
240,2.6180339603380443
241,2.6180339603380443
242,2.6180339603380443
243,2.6180339603380443
244,2.6180339603380443
245,2.6180339603380443
246,2.6180339603380443
247,2.6180339603380443
248,2.6180339603380443
249,2.6180339603380443
250,2.6180339603380443
251,2.6180339603380443
252,2.6180339603380443
253,2.6180339603380443
254,2.6180339603380443
255,2.6180339603380443
256,2.6180339603380443
257,2.6180339603380443
258,2.6180339603380443
259,2.6180339603380443
260,2.6180339603380443
261,2.6180339603380443
262,2.6180339603380443
263,2.6180339603380443
264,2.6180339603380443
265,2.6180339603380443
266,2.6180339603380443
267,2.6180339603380443
268,2.6180339603380443
269,2.6180339603380443
270,2.6180339603380443
271,2.6180339603380443
272,2.6180339603380443
273,2.6180339603380443
274,2.6180339603380443
275,2.6180339603380443
276,2.6180339603380443
277,2.6180339603380443
278,2.6180339603380443
279,2.6180339603380443
280,2.6180339603380443
281,2.6180339603380443
282,2.6180339603380443
283,2.6180339603380443
284,2.6180339603380443
285,2.6180339603380443
286,2.6180339603380443
287,2.6180339603380443
288,2.6180339603380443
289,2.6180339603380443
290,2.6180339603380443
291,2.6180339603380443
292,2.6180339603380443
293,2.6180339603380443
294,2.6180339603380443
295,2.6180339603380443
296,2.6180339603380443
297,2.6180339603380443
298,2.6180339603380443
299,2.6180339603380443
300,2.6180339603380443
301,2.6180339603380443
302,2.6180339603380443
303,2.6180339603380443
304,2.6180339603380443
305,2.6180339603380443
306,2.6180339603380443
307,2.6180339603380443
308,2.6180339603380443
309,2.6180339603380443
310,2.6180339603380443
311,2.6180339603380443
312,2.6180339603380443
313,2.6180339603380443
314,2.6180339603380443
315,2.6180339603380443
316,2.6180339603380443
317,2.6180339603380443
318,2.6180339603380443
319,2.6180339603380443
320,2.6180339603380443
321,2.6180339603380443
322,2.6180339603380443
323,2.6180339603380443
324,2.6180339603380443
325,2.6180339603380443
326,2.6180339603380443
327,2.6180339603380443
328,2.6180339603380443
329,2.6180339603380443
330,2.6180339603380443
331,2.6180339603380443
332,2.6180339603380443
333,2.6180339603380443
334,2.6180339603380443
335,2.6180339603380443
336,2.6180339603380443
337,2.6180339603380443
338,2.6180339603380443
339,2.6180339603380443
340,2.6180339603380443
341,2.6180339603380443
342,2.6180339603380443
343,2.6180339603380443
344,2.6180339603380443
345,2.6180339603380443
346,2.6180339603380443
347,2.6180339603380443
348,2.6180339603380443
349,2.6180339603380443
350,2.6180339603380443
351,2.6180339603380443
352,2.6180339603380443
353,2.6180339603380443
354,2.6180339603380443
355,2.6180339603380443
356,2.6180339603380443
357,2.6180339603380443
358,2.6180339603380443
359,2.6180339603380443
360,2.6180339603380443
361,2.6180339603380443
362,2.6180339603380443
363,2.6180339603380443
364,2.6180339603380443
365,2.6180339603380443
366,2.6180339603380443
367,2.6180339603380443
368,2.6180339603380443
369,2.6180339603380443
370,2.6180339603380443
371,2.6180339603380443
372,2.6180339603380443
373,2.6180339603380443
374,2.6180339603380443
375,2.6180339603380443
376,2.6180339603380443
377,2.6180339603380443
378,2.6180339603380443
379,2.6180339603380443
380,2.6180339603380443
381,2.6180339603380443
382,2.6180339603380443
383,2.6180339603380443
384,2.6180339603380443
385,2.6180339603380443
386,2.6180339603380443
387,2.6180339603380443
388,2.6180339603380443
389,2.6180339603380443
390,2.6180339603380443
391,2.6180339603380443
392,2.6180339603380443
393,2.6180339603380443
394,2.6180339603380443
395,2.6180339603380443
396,2.6180339603380443
397,2.6180339603380443
398,2.6180339603380443
399,2.6180339603380443
400,2.6180339603380443
401,2.6180339603380443
402,2.6180339603380443
403,2.6180339603380443
404,2.6180339603380443
405,2.6180339603380443
406,2.6180339603380443
407,2.6180339603380443
408,2.6180339603380443
409,2.6180339603380443
410,2.6180339603380443
411,2.6180339603380443
412,2.6180339603380443
413,2.6180339603380443
414,2.6180339603380443
415,2.6180339603380443
416,2.6180339603380443
417,2.6180339603380443
418,2.6180339603380443
419,2.6180339603380443
420,2.6180339603380443
421,2.6180339603380443
422,2.6180339603380443
423,2.6180339603380443
424,2.6180339603380443
425,2.6180339603380443
426,2.6180339603380443
427,2.6180339603380443
428,2.6180339603380443
429,2.6180339603380443
430,2.6180339603380443
431,2.6180339603380443
432,2.6180339603380443
433,2.6180339603380443
434,2.6180339603380443
435,2.6180339603380443
436,2.6180339603380443
437,2.6180339603380443
438,2.6180339603380443
439,2.6180339603380443
440,2.6180339603380443
441,2.6180339603380443
442,2.6180339603380443
443,2.6180339603380443
444,2.6180339603380443
445,2.6180339603380443
446,2.6180339603380443
447,2.6180339603380443
448,2.6180339603380443
449,2.6180339603380443
450,2.6180339603380443
451,2.6180339603380443
452,2.6180339603380443
453,2.6180339603380443
454,2.6180339603380443
455,2.6180339603380443
456,2.6180339603380443
457,2.6180339603380443
458,2.6180339603380443
459,2.6180339603380443
460,2.6180339603380443
461,2.6180339603380443
462,2.6180339603380443
463,2.6180339603380443
464,2.6180339603380443
465,2.6180339603380443
466,2.6180339603380443
467,2.6180339603380443
468,2.6180339603380443
469,2.6180339603380443
470,2.6180339603380443
471,2.6180339603380443
472,2.6180339603380443
473,2.6180339603380443
474,2.6180339603380443
475,2.6180339603380443
476,2.6180339603380443
477,2.6180339603380443
478,2.6180339603380443
479,2.6180339603380443
480,2.6180339603380443
481,2.6180339603380443
482,2.6180339603380443
483,2.6180339603380443
484,2.6180339603380443
485,2.6180339603380443
486,2.6180339603380443
487,2.6180339603380443
488,2.6180339603380443
489,2.6180339603380443
490,2.6180339603380443
491,2.6180339603380443
492,2.6180339603380443
493,2.6180339603380443
494,2.6180339603380443
495,2.6180339603380443
496,2.6180339603380443
497,2.6180339603380443
498,2.6180339603380443
499,2.6180339603380443
500,2.6180339603380443
501,2.6180339603380443
502,2.6180339603380443
503,2.6180339603380443
504,2.6180339603380443
505,2.6180339603380443
506,2.6180339603380443
507,2.6180339603380443
508,2.6180339603380443
509,2.6180339603380443
510,2.6180339603380443
511,2.6180339603380443
512,2.6180339603380443
513,2.6180339603380443
514,2.6180339603380443
515,2.6180339603380443
516,2.6180339603380443
517,2.6180339603380443
518,2.6180339603380443
519,2.6180339603380443
520,2.6180339603380443
521,2.6180339603380443
522,2.6180339603380443
523,2.6180339603380443
524,2.6180339603380443
525,2.6180339603380443
526,2.6180339603380443
527,2.6180339603380443
528,2.6180339603380443
529,2.6180339603380443
530,2.6180339603380443
531,2.6180339603380443
532,2.6180339603380443
533,2.6180339603380443
534,2.6180339603380443
535,2.6180339603380443
536,2.6180339603380443
537,2.6180339603380443
538,2.6180339603380443
539,2.6180339603380443
540,2.6180339603380443
541,2.6180339603380443
542,2.6180339603380443
543,2.6180339603380443
544,2.6180339603380443
545,2.6180339603380443
546,2.6180339603380443
547,2.6180339603380443
548,2.6180339603380443
549,2.6180339603380443
550,2.6180339603380443
551,2.6180339603380443
552,2.6180339603380443
553,2.6180339603380443
554,2.6180339603380443
555,2.6180339603380443
556,2.6180339603380443
557,2.6180339603380443
558,2.6180339603380443
559,2.6180339603380443
560,2.6180339603380443
561,2.6180339603380443
562,2.6180339603380443
563,2.6180339603380443
564,2.6180339603380443
565,2.6180339603380443
566,2.6180339603380443
567,2.6180339603380443
568,2.6180339603380443
569,2.6180339603380443
570,2.6180339603380443
571,2.6180339603380443
572,2.6180339603380443
573,2.6180339603380443
574,2.6180339603380443
575,2.6180339603380443
576,2.6180339603380443
577,2.6180339603380443
578,2.6180339603380443
579,2.6180339603380443
580,2.6180339603380443
581,2.6180339603380443
582,2.6180339603380443
583,2.6180339603380443
584,2.6180339603380443
585,2.6180339603380443
586,2.6180339603380443
587,2.6180339603380443
588,2.6180339603380443
589,2.6180339603380443
590,2.6180339603380443
591,2.6180339603380443
592,2.6180339603380443
593,2.6180339603380443
594,2.6180339603380443
595,2.6180339603380443
596,2.6180339603380443
597,2.6180339603380443
598,2.6180339603380443
599,2.6180339603380443
600,2.6180339603380443
601,2.6180339603380443
602,2.6180339603380443
603,2.6180339603380443
604,2.6180339603380443
605,2.6180339603380443
606,2.6180339603380443
607,2.6180339603380443
608,2.6180339603380443
609,2.6180339603380443
610,2.6180339603380443
611,2.6180339603380443
612,2.6180339603380443
613,2.6180339603380443
614,2.6180339603380443
615,2.6180339603380443
616,2.6180339603380443
617,2.6180339603380443
618,2.6180339603380443
619,2.6180339603380443
620,2.6180339603380443
621,2.6180339603380443
622,2.6180339603380443
623,2.6180339603380443
624,2.6180339603380443
625,2.6180339603380443
626,2.6180339603380443
627,2.6180339603380443
628,2.6180339603380443
629,2.6180339603380443
630,2.6180339603380443
631,2.6180339603380443
632,2.6180339603380443
633,2.6180339603380443
634,2.6180339603380443
635,2.6180339603380443
636,2.6180339603380443
637,2.6180339603380443
638,2.6180339603380443
639,2.6180339603380443
640,2.6180339603380443
641,2.6180339603380443
642,2.6180339603380443
643,2.6180339603380443
644,2.6180339603380443
645,2.6180339603380443
646,2.6180339603380443
647,2.6180339603380443
648,2.6180339603380443
649,2.6180339603380443
650,2.6180339603380443
651,2.6180339603380443
652,2.6180339603380443
653,2.6180339603380443
654,2.6180339603380443
655,2.6180339603380443
656,2.6180339603380443
657,2.6180339603380443
658,2.6180339603380443
659,2.6180339603380443
660,2.6180339603380443
661,2.6180339603380443
662,2.6180339603380443
663,2.6180339603380443
664,2.6180339603380443
665,2.6180339603380443
666,2.6180339603380443
667,2.6180339603380443
668,2.6180339603380443
669,2.6180339603380443
670,2.6180339603380443
671,2.6180339603380443
672,2.6180339603380443
673,2.6180339603380443
674,2.6180339603380443
675,2.6180339603380443
676,2.6180339603380443
677,2.6180339603380443
678,2.6180339603380443
679,2.6180339603380443
680,2.6180339603380443
681,2.6180339603380443
682,2.6180339603380443
683,2.6180339603380443
684,2.6180339603380443
685,2.6180339603380443
686,2.6180339603380443
687,2.6180339603380443
688,2.6180339603380443
689,2.6180339603380443
690,2.6180339603380443
691,2.6180339603380443
692,2.6180339603380443
693,2.6180339603380443
694,2.6180339603380443
695,2.6180339603380443
696,2.6180339603380443
697,2.6180339603380443
698,2.6180339603380443
699,2.6180339603380443
700,2.6180339603380443
701,2.6180339603380443
702,2.6180339603380443
703,2.6180339603380443
704,2.6180339603380443
705,2.6180339603380443
706,2.6180339603380443
707,2.6180339603380443
708,2.6180339603380443
709,2.6180339603380443
710,2.6180339603380443
711,2.6180339603380443
712,2.6180339603380443
713,2.6180339603380443
714,2.6180339603380443
715,2.6180339603380443
716,2.6180339603380443
717,2.6180339603380443
718,2.6180339603380443
719,2.6180339603380443
720,2.6180339603380443
721,2.6180339603380443
722,2.6180339603380443
723,2.6180339603380443
724,2.6180339603380443
725,2.6180339603380443
726,2.6180339603380443
727,2.6180339603380443
728,2.6180339603380443
729,2.6180339603380443
730,2.6180339603380443
731,2.6180339603380443
732,2.6180339603380443
733,2.6180339603380443
734,2.6180339603380443
735,2.6180339603380443
736,2.6180339603380443
737,2.6180339603380443
738,2.6180339603380443
739,2.6180339603380443
740,2.6180339603380443
741,2.6180339603380443
742,2.6180339603380443
743,2.6180339603380443
744,2.6180339603380443
745,2.6180339603380443
746,2.6180339603380443
747,2.6180339603380443
748,2.6180339603380443
749,2.6180339603380443
750,2.6180339603380443
751,2.6180339603380443
752,2.6180339603380443
753,2.6180339603380443
754,2.6180339603380443
755,2.6180339603380443
756,2.6180339603380443
757,2.6180339603380443
758,2.6180339603380443
759,2.6180339603380443
760,2.6180339603380443
761,2.6180339603380443
762,2.6180339603380443
763,2.6180339603380443
764,2.6180339603380443
765,2.6180339603380443
766,2.6180339603380443
767,2.6180339603380443
768,2.6180339603380443
769,2.6180339603380443
770,2.6180339603380443
771,2.6180339603380443
772,2.6180339603380443
773,2.6180339603380443
774,2.6180339603380443
775,2.6180339603380443
776,2.6180339603380443
777,2.6180339603380443
778,2.6180339603380443
779,2.6180339603380443
780,2.6180339603380443
781,2.6180339603380443
782,2.6180339603380443
783,2.6180339603380443
784,2.6180339603380443
785,2.6180339603380443
786,2.6180339603380443
787,2.6180339603380443
788,2.6180339603380443
789,2.6180339603380443
790,2.6180339603380443
791,2.6180339603380443
792,2.6180339603380443
793,2.6180339603380443
794,2.6180339603380443
795,2.6180339603380443
796,2.6180339603380443
797,2.6180339603380443
798,2.6180339603380443
799,2.6180339603380443
800,2.6180339603380443
801,2.6180339603380443
802,2.6180339603380443
803,2.6180339603380443
804,2.6180339603380443
805,2.6180339603380443
806,2.6180339603380443
807,2.6180339603380443
808,2.6180339603380443
809,2.6180339603380443
810,2.6180339603380443
811,2.6180339603380443
812,2.6180339603380443
813,2.6180339603380443
814,2.6180339603380443
815,2.6180339603380443
816,2.6180339603380443
817,2.6180339603380443
818,2.6180339603380443
819,2.6180339603380443
820,2.6180339603380443
821,2.6180339603380443
822,2.6180339603380443
823,2.6180339603380443
824,2.6180339603380443
825,2.6180339603380443
826,2.6180339603380443
827,2.6180339603380443
828,2.6180339603380443
829,2.6180339603380443
830,2.6180339603380443
831,2.6180339603380443
832,2.6180339603380443
833,2.6180339603380443
834,2.6180339603380443
835,2.6180339603380443
836,2.6180339603380443
837,2.6180339603380443
838,2.6180339603380443
839,2.6180339603380443
840,2.6180339603380443
841,2.6180339603380443
842,2.6180339603380443
843,2.6180339603380443
844,2.6180339603380443
845,2.6180339603380443
846,2.6180339603380443
847,2.6180339603380443
848,2.6180339603380443
849,2.6180339603380443
850,2.6180339603380443
851,2.6180339603380443
852,2.6180339603380443
853,2.6180339603380443
854,2.6180339603380443
855,2.6180339603380443
856,2.6180339603380443
857,2.6180339603380443
858,2.6180339603380443
859,2.6180339603380443
860,2.6180339603380443
861,2.6180339603380443
862,2.6180339603380443
863,2.6180339603380443
864,2.6180339603380443
865,2.6180339603380443
866,2.6180339603380443
867,2.6180339603380443
868,2.6180339603380443
869,2.6180339603380443
870,2.6180339603380443
871,2.6180339603380443
872,2.6180339603380443
873,2.6180339603380443
874,2.6180339603380443
875,2.6180339603380443
876,2.6180339603380443
877,2.6180339603380443
878,2.6180339603380443
879,2.6180339603380443
880,2.6180339603380443
881,2.6180339603380443
882,2.6180339603380443
883,2.6180339603380443
884,2.6180339603380443
885,2.6180339603380443
886,2.6180339603380443
887,2.6180339603380443
888,2.6180339603380443
889,2.6180339603380443
890,2.6180339603380443
891,2.6180339603380443
892,2.6180339603380443
893,2.6180339603380443
894,2.6180339603380443
895,2.6180339603380443
896,2.6180339603380443
897,2.6180339603380443
898,2.6180339603380443
899,2.6180339603380443
900,2.6180339603380443
901,2.6180339603380443
902,2.6180339603380443
903,2.6180339603380443
904,2.6180339603380443
905,2.6180339603380443
906,2.6180339603380443
907,2.6180339603380443
908,2.6180339603380443
909,2.6180339603380443
910,2.6180339603380443
911,2.6180339603380443
912,2.6180339603380443
913,2.6180339603380443
914,2.6180339603380443
915,2.6180339603380443
916,2.6180339603380443
917,2.6180339603380443
918,2.6180339603380443
919,2.6180339603380443
920,2.6180339603380443
921,2.6180339603380443
922,2.6180339603380443
923,2.6180339603380443
924,2.6180339603380443
925,2.6180339603380443
926,2.6180339603380443
927,2.6180339603380443
928,2.6180339603380443
929,2.6180339603380443
930,2.6180339603380443
931,2.6180339603380443
932,2.6180339603380443
933,2.6180339603380443
934,2.6180339603380443
935,2.6180339603380443
936,2.6180339603380443
937,2.6180339603380443
938,2.6180339603380443
939,2.6180339603380443
940,2.6180339603380443
941,2.6180339603380443
942,2.6180339603380443
943,2.6180339603380443
944,2.6180339603380443
945,2.6180339603380443
946,2.6180339603380443
947,2.6180339603380443
948,2.6180339603380443
949,2.6180339603380443
950,2.6180339603380443
951,2.6180339603380443
952,2.6180339603380443
953,2.6180339603380443
954,2.6180339603380443
955,2.6180339603380443
956,2.6180339603380443
957,2.6180339603380443
958,2.6180339603380443
959,2.6180339603380443
960,2.6180339603380443
961,2.6180339603380443
962,2.6180339603380443
963,2.6180339603380443
964,2.6180339603380443
965,2.6180339603380443
966,2.6180339603380443
967,2.6180339603380443
968,2.6180339603380443
969,2.6180339603380443
970,2.6180339603380443
971,2.6180339603380443
972,2.6180339603380443
973,2.6180339603380443
974,2.6180339603380443
975,2.6180339603380443
976,2.6180339603380443
977,2.6180339603380443
978,2.6180339603380443
979,2.6180339603380443
980,2.6180339603380443
981,2.6180339603380443
982,2.6180339603380443
983,2.6180339603380443
984,2.6180339603380443
985,2.6180339603380443
986,2.6180339603380443
987,2.6180339603380443
988,2.6180339603380443
989,2.6180339603380443
990,2.6180339603380443
991,2.6180339603380443
992,2.6180339603380443
993,2.6180339603380443
994,2.6180339603380443
995,2.6180339603380443
996,2.6180339603380443
997,2.6180339603380443
998,2.6180339603380443
999,2.6180339603380443
1000,2.6180339603380443
1001,2.6180339603380443
1002,2.6180339603380443
1003,2.6180339603380443
1004,2.6180339603380443
1005,2.6180339603380443
1006,2.6180339603380443
1007,2.6180339603380443
1008,2.6180339603380443
1009,2.6180339603380443
1010,2.6180339603380443
1011,2.6180339603380443
1012,2.6180339603380443
1013,2.6180339603380443
1014,2.6180339603380443
1015,2.6180339603380443
1016,2.6180339603380443
1017,2.6180339603380443
1018,2.6180339603380443
1019,2.6180339603380443
1020,2.6180339603380443
1021,2.6180339603380443
1022,2.6180339603380443
1023,2.6180339603380443
1024,2.6180339603380443
1025,2.6180339603380443
1026,2.6180339603380443
1027,2.6180339603380443
1028,2.6180339603380443
1029,2.6180339603380443
1030,2.6180339603380443
1031,2.6180339603380443
1032,2.6180339603380443
1033,2.6180339603380443
1034,2.6180339603380443
1035,2.6180339603380443
1036,2.6180339603380443
1037,2.6180339603380443
1038,2.6180339603380443
1039,2.6180339603380443
1040,2.6180339603380443
1041,2.6180339603380443
1042,2.6180339603380443
1043,2.6180339603380443
1044,2.6180339603380443
1045,2.6180339603380443
1046,2.6180339603380443
1047,2.6180339603380443
1048,2.6180339603380443
1049,2.6180339603380443
1050,2.6180339603380443
1051,2.6180339603380443
1052,2.6180339603380443
1053,2.6180339603380443
1054,2.6180339603380443
1055,2.6180339603380443
1056,2.6180339603380443
1057,2.6180339603380443
1058,2.6180339603380443
1059,2.6180339603380443
1060,2.6180339603380443
1061,2.6180339603380443
1062,2.6180339603380443
1063,2.6180339603380443
1064,2.6180339603380443
1065,2.6180339603380443
1066,2.6180339603380443
1067,2.6180339603380443
1068,2.6180339603380443
1069,2.6180339603380443
1070,2.6180339603380443
1071,2.6180339603380443
1072,2.6180339603380443
1073,2.6180339603380443
1074,2.6180339603380443
1075,2.6180339603380443
1076,2.6180339603380443
1077,2.6180339603380443
1078,2.6180339603380443
1079,2.6180339603380443
1080,2.6180339603380443
1081,2.6180339603380443
1082,2.6180339603380443
1083,2.6180339603380443
1084,2.6180339603380443
1085,2.6180339603380443
1086,2.6180339603380443
1087,2.6180339603380443
1088,2.6180339603380443
1089,2.6180339603380443
1090,2.6180339603380443
1091,2.6180339603380443
1092,2.6180339603380443
1093,2.6180339603380443
1094,2.6180339603380443
1095,2.6180339603380443
1096,2.6180339603380443
1097,2.6180339603380443
1098,2.6180339603380443
1099,2.6180339603380443
1100,2.6180339603380443
1101,2.6180339603380443
1102,2.6180339603380443
1103,2.6180339603380443
1104,2.6180339603380443
1105,2.6180339603380443
1106,2.6180339603380443
1107,2.6180339603380443
1108,2.6180339603380443
1109,2.6180339603380443
1110,2.6180339603380443
1111,2.6180339603380443
1112,2.6180339603380443
1113,2.6180339603380443
1114,2.6180339603380443
1115,2.6180339603380443
1116,2.6180339603380443
1117,2.6180339603380443
1118,2.6180339603380443
1119,2.6180339603380443
1120,2.6180339603380443
1121,2.6180339603380443
1122,2.6180339603380443
1123,2.6180339603380443
1124,2.6180339603380443
1125,2.6180339603380443
1126,2.6180339603380443
1127,2.6180339603380443
1128,2.6180339603380443
1129,2.6180339603380443
1130,2.6180339603380443
1131,2.6180339603380443
1132,2.6180339603380443
1133,2.6180339603380443
1134,2.6180339603380443
1135,2.6180339603380443
1136,2.6180339603380443
1137,2.6180339603380443
1138,2.6180339603380443
1139,2.6180339603380443
1140,2.6180339603380443
1141,2.6180339603380443
1142,2.6180339603380443
1143,2.6180339603380443
1144,2.6180339603380443
1145,2.6180339603380443
1146,2.6180339603380443
1147,2.6180339603380443
1148,2.6180339603380443
1149,2.6180339603380443
1150,2.6180339603380443
1151,2.6180339603380443
1152,2.6180339603380443
1153,2.6180339603380443
1154,2.6180339603380443
1155,2.6180339603380443
1156,2.6180339603380443
1157,2.6180339603380443
1158,2.6180339603380443
1159,2.6180339603380443
1160,2.6180339603380443
1161,2.6180339603380443
1162,2.6180339603380443
1163,2.6180339603380443
1164,2.6180339603380443
1165,2.6180339603380443
1166,2.6180339603380443
1167,2.6180339603380443
1168,2.6180339603380443
1169,2.6180339603380443
1170,2.6180339603380443
1171,2.6180339603380443
1172,2.6180339603380443
1173,2.6180339603380443
1174,2.6180339603380443
1175,2.6180339603380443
1176,2.6180339603380443
1177,2.6180339603380443
1178,2.6180339603380443
1179,2.6180339603380443
1180,2.6180339603380443
1181,2.6180339603380443
1182,2.6180339603380443
1183,2.6180339603380443
1184,2.6180339603380443
1185,2.6180339603380443
1186,2.6180339603380443
1187,2.6180339603380443
1188,2.6180339603380443
1189,2.6180339603380443
1190,2.6180339603380443
1191,2.6180339603380443
1192,2.6180339603380443
1193,2.6180339603380443
1194,2.6180339603380443
1195,2.6180339603380443
1196,2.6180339603380443
1197,2.6180339603380443
1198,2.6180339603380443
1199,2.6180339603380443
1200,2.6180339603380443
1201,2.6180339603380443
1202,2.6180339603380443
1203,2.6180339603380443
1204,2.6180339603380443
1205,2.6180339603380443
1206,2.6180339603380443
1207,2.6180339603380443
1208,2.6180339603380443
1209,2.6180339603380443
1210,2.6180339603380443
1211,2.6180339603380443
1212,2.6180339603380443
1213,2.6180339603380443
1214,2.6180339603380443
1215,2.6180339603380443
1216,2.6180339603380443
1217,2.6180339603380443
1218,2.6180339603380443
1219,2.6180339603380443
1220,2.6180339603380443
1221,2.6180339603380443
1222,2.6180339603380443
1223,2.6180339603380443
1224,2.6180339603380443
1225,2.6180339603380443
1226,2.6180339603380443
1227,2.6180339603380443
1228,2.6180339603380443
1229,2.6180339603380443
1230,2.6180339603380443
1231,2.6180339603380443
1232,2.6180339603380443
1233,2.6180339603380443
1234,2.6180339603380443
1235,2.6180339603380443
1236,2.6180339603380443
1237,2.6180339603380443
1238,2.6180339603380443
1239,2.6180339603380443
1240,2.6180339603380443
1241,2.6180339603380443
1242,2.6180339603380443
1243,2.6180339603380443
1244,2.6180339603380443
1245,2.6180339603380443
1246,2.6180339603380443
1247,2.6180339603380443
1248,2.6180339603380443
